code	name	city	state	country
BCY	Bulchi	Bulchi		ET
XBL	Buno Bedelle	Buno Bedelle		ET
MKD	Chagni	Chagni		ET
DBM	Debra Marcos	Debra Marcos		ET
DBT	Debra Tabor	Debra Tabor		ET
DGC	Degahbur	Degahbur		ET
DEM	Dembidollo	Dembidollo		ET
DSE	Combolcha	Dessie		ET
DIR	Aba Tenna D Yilma	Dire Dawa		ET
FNH	Fincha	Fincha		ET
GMB	Gambela	Gambela		ET
GLC	Geladi	Geladi		ET
ETE	Genda Wuha	Genda Wuha		ET
GHD	Ghimbi	Ghimbi		ET
GNN	Ghinnir	Ghinnir		ET
GOB	Goba	Goba		ET
GDE	Gode/Iddidole	Gode/Iddidole		ET
GDQ	Gondar	Gondar		ET
GOR	Gore	Gore		ET
HUE	Humera	Humera		ET
SHC	Indaselassie	Indaselassie		ET
JIJ	Jigiga	Jijiga		ET
JIM	Jimma	Jimma		ET
BCO	Jinka	Jinka		ET
ABK	Kabri Dar	Kabri Dar		ET
LFO	Kelafo	Kelafo/Callaf		ET
LLI	Lalibela	Lalibela		ET
MQX	Makale	Makale		ET
MKS	Mekane Selam	Mekane Selam		ET
MZX	Mena	Mena		ET
NDM	Mendi	Mendi		ET
MHJ	Misrak Gashamo	Misrak Gashamo		ET
MTF	Mizan Teferi	Mizan Teferi		ET
OTA	Mota	Mota		ET
MYS	Moyale	Moyale		ET
MUJ	Mui	Mui		ET
EGL	Neghelli	Neghelli		ET
NEJ	Nejjo	Nejjo		ET
NEK	Nekemt	Nekemt		ET
PWI	Beles	Pawi		ET
SZE	Semera Airport	Semera		ET
SKR	Shakiso	Shakiso		ET
SQJ	Shehdi	Shehdi		ET
HIL	Shillavo	Shillavo		ET
SXU	Soddu	Soddu		ET
TIE	Tippi	Tippi		ET
TUJ	Tum	Tum		ET
WAC	Waca	Waca		ET
WRA	Warder	Warder		ET
ENF	Enontekio	Enontekio		FI
HEL	Helsinki-Vantaa	Helsinki		FI
HEM	Helsinki-Malmi	Helsinki		FI
HYV	Hyvinkaa	Hyvinkaa		FI
IVL	Ivalo	Ivalo		FI
JOE	Joensuu	Joensuu		FI
JYV	Jyvaskyla	Jyvaskyla		FI
KAJ	Kajaani	Kajaani		FI
KHJ	Kauhajoki	Kauhajoki		FI
KAU	Kauhava	Kauhava		FI
KEM	Kemi/Tornio	Kemi/Tornio		FI
KTQ	Kitee	Kitee		FI
KTT	Kittila	Kittila		FI
KOK	Kruunupyy	Kokkola/Pietarsaari		FI
UTI	Utti	Kouvola		FI
KUO	Kuopio	Kuopio		FI
KEV	Halli	Kuorevesi		FI
KAO	Kuusamo	Kuusamo		FI
LPP	Lappeenranta	Lappeenranta		FI
MHQ	Mariehamn	Mariehamn		FI
MIK	Mikkeli	Mikkeli		FI
OUL	Oulu	Oulu		FI
POR	Pori	Pori		FI
RVN	Rovaniemi	Rovaniemi		FI
SVL	Savonlinna	Savonlinna		FI
SJY	Ilmajoki	Seinajoki		FI
SOT	Sodankyla	Sodankyla		FI
TMP	Tampere-Pirkkala	Tampere		FI
TKU	Turku	Turku		FI
VAA	Vaasa	Vaasa		FI
VRK	Varkaus	Varkaus		FI
YLI	Ylivieska	Ylivieska		FI
BFJ	Ba	Ba		FJ
BXL	Blue Lagoon	Blue Lagoon		FJ
BVF	Dama	Bua		FJ
LEV	Levuka Airfield	Bureta		FJ
CST	Castaway	Castaway		FJ
ICI	Cicia	Cicia		FJ
KDV	Kandavu	Kandavu		FJ
KXF	Koro Island	Koro Island		FJ
KVU	Korolevu	Korolevu		FJ
LBS	Labasa	Labasa		FJ
LKB	Lakeba	Lakeba		FJ
LUC	Laucala Is	Laucala Is		FJ
PTF	Malololailai	Malololailai		FJ
MNF	Mana Island Airstrip	Mana Island		FJ
MFJ	Moala	Moala		FJ
NAN	Nadi	Nadi		FJ
NTA	Natadola	Natadola		FJ
NGI	Ngau Island	Ngau Island		FJ
ONU	Ono I Lau	Ono I Lau		FJ
PHR	Pacific Harbor	Pacific Harbor		FJ
RBI	Rabi	Rabi		FJ
RTA	Rotuma Island	Rotuma Island		FJ
AQS	Saqani	Saqani		FJ
SVU	Savusavu	Savusavu		FJ
SUV	Nausori	Suva		FJ
TVU	Matei	Taveuni		FJ
TTL	Turtle Island	Turtle Island		FJ
VBV	Vanuabalavu	Vanuabalavu		FJ
VAU	Vatukoula	Vatukoula		FJ
VTF	Vatulele	Vatulele		FJ
KAY	Wakaya Island	Wakaya Island		FJ
YAS	Yasawa Island	Yasawa Island		FJ
MPN	Mount Pleasant	Mount Pleasant		FK
PSY	Port Stanley	Port Stanley		FK
KSA	Kosrae	Kosrae		FM
PNI	Pohnpei	Pohnpei		FM
TKK	Truk	Truk		FM
ULI	Ulithi	Ulithi		FM
YAP	Yap	Yap		FM
FAE	Vagar	Faroe Islands		FO
AGF	La Garenne	Agen		FR
AJA	Campo Dell Oro	Ajaccio		FR
LBI	Le Sequestre	Albi		FR
AHZ	Alpe D Huez	Alpe D Huez		FR
ANE	Marce	Angers		FR
ANG	Brie-Champniers	Angouleme		FR
NCY	Annecy-Meythe	Annecy		FR
JAH	Agora Helipad	Aubagne		FR
OBS	Vals-Lanas	Aubenas		FR
AUR	Aurillac	Aurillac		FR
AUF	Auxerre Branches	Auxerre		FR
AVN	Avignon-Caum	Avignon		FR
AVF	Avoriaz	Avoriaz		FR
BAE	Barcelonnette	Barcelonnette		FR
BIA	Poretta	Bastia		FR
BOR	Fontaine	Belfort		FR
EGC	Roumanieres	Bergerac		FR
BZR	Beziers Vias	Beziers		FR
BIQ	Biarritz Parme	Biarritz		FR
BOD	Bordeaux Airport	Bordeaux		FR
BOU	Bourges	Bourges		FR
BES	Guipavas	Brest		FR
BVE	Laroche	Brive-La-Gaillarde		FR
CFR	Carpiquet	Caen		FR
ZAO	Laberandie	Cahors		FR
CQF	Calais	Calais		FR
CLY	Ste Catherine	Calvi		FR
CEQ	Mandelieu	Cannes		FR
CCF	Salvaza	Carcassonne		FR
DCM	Mazamet	Castres		FR
XCR	Vatry Airport	Chalons Sur Marne		FR
CMF	Chambery	Chambery		FR
CHR	Chateauroux	Chateauroux		FR
CER	Maupertus	Cherbourg		FR
CET	Le Pontreau	Cholet		FR
CFE	Aulnat	Clermont-Ferrand		FR
CNG	Parvaud	Cognac		FR
CMR	Colmar-Houssen	Colmar		FR
CVF	Courchevel	Courchevel		FR
CSF	Creil	Creil		FR
DOL	St Gatien	Deauville		FR
DXA	Deux Alpes	Deux Alpes		FR
DPE	Dieppe	Dieppe		FR
DIJ	Dijon	Dijon		FR
DNR	Pleurtuit	Dinard		FR
DLE	Tavaux	Dole		FR
EPL	Mirecourt	Epinal		FR
EVX	Evreux	Evreux		FR
FSC	Sud Corse	Figari		FR
FRJ	Frejus	Frejus		FR
GAT	Tallard	Gap		FR
GFR	Granville	Granville		FR
HZB	Merville/Calonne	Hazebrouck		FR
IDY	Ile d'Yeu	Ile d'Yeu		FR
JLP	Juan Les Pins	Juan Les Pins		FR
LBY	Montoir	La Baule		FR
PLG	La Plagne	La Plagne		FR
EDM	Les Ajoncs	La Roche		FR
LRH	Laleu	La Rochelle		FR
LDV	Landivisiau	Landivisiau		FR
LAI	Servel	Lannion		FR
LVA	Entrammes	Laval		FR
CTT	Le Castellet	Le Castellet		FR
LEH	Octeville	Le Havre		FR
LME	Arnage	Le Mans		FR
LPY	Loudes	Le Puy		FR
LTQ	Le Touquet	Le Touquet		FR
LSO	Talmont	Les Sables		FR
LIL	Lesquin	Lille		FR
LIG	Bellegarde	Limoges		FR
LRT	Lann Bihoue	Lorient		FR
LDE	Tarbes Ossun Lourdes	Lourdes/Tarbes		FR
LYS	Satolas	Lyon		FR
GNB	Saint Geoirs	Lyon		FR
LYN	Bron	Lyon		FR
MRS	Marseille	Marseille		FR
MVV	Megeve	Megeve		FR
MEN	Brenoux	Mende		FR
MFX	Meribel	Meribel		FR
MZM	Frescaty	Metz		FR
ETZ	Metz-Nancy-Lorraine	Metz/Nancy		FR
MCU	Gueret (Lepaud)	Montlucon		FR
MPL	Meditarranee	Montpellier		FR
MXN	Morlaix	Morlaix		FR
EAP	Metropolitan Area	Mulhouse/Basel		FR
MLH	EuroAirport French	Mulhouse/Basel		FR
ENC	Essey	Nancy		FR
NTE	Nantes Atlantique	Nantes		FR
NVS	Nevers	Nevers		FR
NCE	Cote D'Azur	Nice		FR
FNI	Garons	Nimes		FR
NIT	Niort	Niort		FR
ORE	Orleans	Orleans		FR
PAR	All airports	Paris		FR
ORY	Orly	Paris		FR
POX	Paris Cergy Pontoise	Paris		FR
LBG	Le Bourget	Paris		FR
XEX	Aerogare Invalides	Paris		FR
BVA	Beauvais-Tille	Paris		FR
CDG	Ch. De Gaulle	Paris		FR
XTT	Etoile	Paris		FR
VIY	Villa Coublay	Paris		FR
PUF	Uzein	Pau		FR
PGX	Perigueux	Perigueux		FR
PGF	Llabanere	Perpignan		FR
PIS	Biard	Poitiers		FR
PRP	Propriano	Propriano		FR
UIP	Pluguffan	Quimper		FR
RHE	Reims	Reims		FR
RNS	St Jacques	Rennes		FR
RNE	Renaison	Roanne		FR
RCO	Saint Agnant	Rochefort		FR
RDZ	Marcillac	Rodez		FR
URO	Boos	Rouen		FR
RYN	Medis	Royan		FR
XPZ	Harbour	Saint Tropez		FR
LTT	La Mole	Saint Tropez		FR
SYT	Charolais Bourgogne	Saint Yan		FR
SEC	Serre Chevalier	Serre Chevalier		FR
SOZ	Solenzara	Solenzara		FR
SXD	Sophia Antipolis	Sophia Antipolis		FR
SBK	Tremuson	St Brieuc		FR
SCP	St Crepin	St Crepin		FR
EBU	Boutheon	St Etienne		FR
SNR	Montoir	St Nazaire		FR
SXB	Entzheim	Strasbourg		FR
TGF	Tignes	Tignes		FR
TLN	Hyeres	Toulon		FR
XYT	Montaudran	Toulouse		FR
TLS	Blagnac	Toulouse		FR
TUF	St Symphorien	Tours		FR
TNF	Toussus-le-Noble	Toussus-le-Noble		FR
VAZ	Val D'Isere	Val D'Isere		FR
VAF	Chabeuil	Valence		FR
VNE	Meucon	Vannes		FR
VHY	Charmeil	Vichy		FR
VTL	Vittel	Vittel		FR
AKE	Akieni	Akieni		GA
AWE	Alowe	Alowe		GA
BAW	Biawonque	Biawonque		GA
BMM	Bitam	Bitam		GA
BGP	Bongo	Bongo		GA
BGB	Booue	Booue		GA
FOU	Fougamou	Fougamou		GA
MVB	Franceville/Mvengue	Franceville		GA
GAX	Gamba	Gamba		GA
IGE	Iguela	Iguela		GA
GKO	Kongoboumba	Kongoboumba		GA
KOU	Koulamoutou	Koulamoutou		GA
LBQ	Lambarene	Lambarene		GA
LTL	Lastourville	Lastourville		GA
LEO	Leconi	Leconi		GA
LBV	Libreville	Libreville		GA
MKU	Makokou	Makokou		GA
KMD	Mandji	Mandji		GA
MGO	Manega	Manega		GA
MYB	Mayoumba	Mayoumba		GA
MBC	Mbigou	Mbigou		GA
MDV	Medouneu	Medouneu		GA
MKB	Mekambo	Mekambo		GA
MVG	Mevang	Mevang		GA
GIM	Miele Mimbale	Miele Mimbale		GA
MVX	Minvoul	Minvoul		GA
MZC	Mitzic	Mitzic		GA
MGX	Moabi	Moabi		GA
MFF	Moanda	Moanda		GA
MJL	Mouila	Mouila		GA
KDJ	N'Djole	N'Djole		GA
KDN	Ndende	Ndende		GA
NKA	Nkan	Nkan		GA
OKN	Okondja	Okondja		GA
OMB	Omboue	Omboue		GA
OUU	Ouanga	Ouanga		GA
OWE	Owendo	Owendo		GA
OYE	Oyem	Oyem		GA
POG	Port Gentil	Port Gentil		GA
ZKM	Sette Cama	Sette Cama		GA
TCH	Tchibanga	Tchibanga		GA
WGY	Wagny	Wagny		GA
WNE	Wora Na Ye	Wora Na Ye		GA
CRU	Carriacou Is	Carriacou Is		GD
GND	Point Saline Intl	Grenada		GD
BUS	Batumi	Batumi		GE
KUT	Kutaisi	Kutaisi		GE
SUI	Babusheri	Sukhumi		GE
TBS	Novo Alexeyevka	Tbilisi		GE
CAY	Rochambeau	Cayenne		GF
MPY	Maripasoula	Maripasoula		GF
REI	Regina	Regina		GF
XAU	Saul	Saul		GF
OYP	St-Georges lOyapock	St Georges de lOyapock		GF
LDX	St-Laurent du Maroni	St Laurent du Maroni		GF
ACC	Kotoka	Accra		GH
KMS	Kumasi	Kumasi		GH
NYI	Sunyani	Sunyani		GH
TKD	Takoradi	Takoradi		GH
TML	Tamale	Tamale		GH
GIB	North Front	Gibraltar		GI
JEG	Aasiaat	Aasiaat		GL
LLU	Alluitsup Paa	Alluitsup Paa		GL
JRK	Arsuk	Arsuk		GL
DUN	Dundas	Dundas		GL
XIQ	Harbour	Ilimanaq		GL
JAV	Ilulissat	Ilulissat		GL
OBY	Ittoqqortoormiit	Ittoqqortoormiit		GL
KUS	Kulusuk	Kulusuk		GL
JNN	Nanortalik	Nanortalik		GL
UAK	Narsarsuaq	Narsarsuaq		GL
CNP	Neerlerit Inaat	Neerlerit Inaat		GL
GOH	Nuuk	Nuuk		GL
XEO	Harbour	Oqatsut		GL
JFR	Paamiut	Paamiut		GL
THU	Pituffik	Pituffik		GL
NAQ	Qaanaaq	Qaanaaq		GL
JQA	Qaarsut	Qaarsut		GL
JCH	Qasigiannguit	Qasigiannguit		GL
JGO	Qeqertarsuaq	Qeqertarsuaq		GL
JHS	Sisimiut	Sisimiut		GL
AGM	Tasiilaq	Tasiilaq		GL
XEQ	Harbour	Tasiuasaq		GL
UMD	Uummannaq	Uummannaq		GL
BJL	Yundum International	Banjul		GM
BKJ	Boke	Boke		GN
CKY	Conakry	Conakry		GN
FAA	Faranah	Faranah		GN
FIG	Fria	Fria		GN
KNN	Kankan	Kankan		GN
KSI	Kissidougou	Kissidougou		GN
SBI	Sambailo	Koundara		GN
LEK	Labe	Labe		GN
MCA	Macenta	Macenta		GN
NZE	Nzerekore	Nzerekore		GN
GII	Siguiri	Siguiri		GN
BBR	Baillif	Basse Terre		GP
DSD	La Desirade	La Desirade		GP
GBJ	Les Bases	Marie Galante		GP
PTP	Le Raizet	Pointe-a-Pitre		GP
SBH	St Barthelemy	St Barthelemy		GP
SFC	St Francois	St Francois		GP
MSB	Marigot SPB	St Martin		GP
SFG	Esperance	St Martin		GP
CCE	Grand Case	St Martin		GP
HTB	Terre-de-Bas	Terre-de-Bas		GP
LSS	Terre-de-Haut	Terre-de-Haut		GP
BSG	Bata	Bata		GQ
SSG	Santa Isabel	Malabo		GQ
AGQ	Agrinion	Agrinion		GR
AXD	Demokritos Airport	Alexandroupolis		GR
JTY	Astypalaia	Astypalaia Island		GR
ATH	Eleftherios V.	Athens		GR
HEW	Hellinikon Airport	Athens		GR
CHQ	Souda	Chania		GR
JKH	Chios	Chios		GR
DRM	Drama	Drama		GR
HER	N. Kazantzakis Apt.	Heraklion		GR
JIK	Ikaria	Ikaria Island		GR
IOA	Ioannina	Ioannina		GR
KLX	Kalamata	Kalamata		GR
AOK	Karpathos	Karpathos		GR
KSJ	Kasos Island	Kasos Island		GR
KZS	Kastelorizo	Kastelorizo		GR
KSO	Aristoteles Airport	Kastoria		GR
KVA	Megas Alexandros	Kavala		GR
EFL	Argostolion	Kefallinia		GR
CFU	I. Kapodistrias	Kerkyra		GR
KIT	Kithira	Kithira		GR
KGS	Kos	Kos		GR
KZI	Philippos Airport	Kozani		GR
LRA	Larisa	Larisa		GR
LRS	Leros	Leros		GR
LXS	Limnos	Limnos		GR
JMK	Mikonos	Mikonos		GR
MLO	Milos	Milos		GR
MJT	Mytilene	Mytilene		GR
JNX	Naxos Airport	Naxos		GR
PAS	Paros	Paros		GR
GPA	Araxos Airport	Patras		GR
PKH	Alexion	Porto Kheli		GR
PVK	Aktion	Preveza/Lefkas		GR
PYR	Andravida	Pyrgos		GR
RHO	Diagoras Airport	Rhodes		GR
SMI	Samos	Samos		GR
JSH	Sitia	Sitia		GR
JSI	Skiathos	Skiathos		GR
SKU	Skiros	Skiros		GR
SPJ	Sparta	Sparta		GR
JSS	Spetsai Island	Spetsai Island		GR
JSY	Syros Island	Syros Island		GR
SKG	Makedonia Apt.	Thessaloniki		GR
JTR	Thira	Thira		GR
VOL	Nea Anchialos	Volos		GR
ZTH	Zakinthos Is	Zakinthos Is		GR
CMM	Carmelita	Carmelita		GT
CIQ	Chiquimula	Chiquimula		GT
CTF	Coatepeque Airport	Coatepeque		GT
CBV	Coban	Coban		GT
DON	Dos Lagunas	Dos Lagunas		GT
ENJ	El Naranjo	El Naranjo		GT
FRS	Santa Elena	Flores		GT
GUA	La Aurora	Guatemala City		GT
HUG	Huehuetenango	Huehuetenango		GT
LOX	Los Tablones Airport	Los Tablones		GT
MCR	Melchor De Menco	Melchor De Menco		GT
PCG	Paso Caballos	Paso Caballos		GT
PKJ	Playa Grande	Playa Grande		GT
PON	Poptun	Poptun		GT
PBR	Puerto Barrios	Puerto Barrios		GT
AAZ	Quetzaltenango	Quetzaltenango		GT
AQB	Quiche Airport	Quiche		GT
RER	Base Aerea Del Sur	Retalhuleu		GT
LCF	Las Vegas	Rio Dulce		GT
RUV	Rubelsanto	Rubelsanto		GT
TKM	El Peten	Tikal		GT
UAX	Uaxactun	Uaxactun		GT
NGM	Agana NAS	Guam		GU
GUM	A.B. Won Pat Intl	Guam		GU
NRV	Uscg Shore St	Guam		GU
OXB	Osvaldo Vieira	Bissau		GW
BQE	Bubaque	Bubaque		GW
AHL	Aishalton	Aishalton		GY
NAI	Annai	Annai		GY
BMJ	Baramita	Baramita		GY
GFO	Bartica	Bartica		GY
BCG	Bemichi	Bemichi		GY
EKE	Ekereku	Ekereku		GY
GEO	Cheddi Jagan Intl	Georgetown		GY
IMB	Imbaimadai	Imbaimadai		GY
KAI	Kaieteur	Kaieteur		GY
KAR	Kamarang	Kamarang		GY
KRM	Karanambo	Karanambo		GY
KRG	Karasabai	Karasabai		GY
KTO	Kato	Kato		GY
KKG	Konawaruk	Konawaruk		GY
KPG	Kurupung	Kurupung		GY
LTM	Lethem	Lethem		GY
LUB	Lumid Pau	Lumid Pau		GY
USI	Mabaruma	Mabaruma		GY
MHA	Mahdia	Mahdia		GY
VEG	Maikwak	Maikwak		GY
MWJ	Matthews Ridge	Matthews Ridge		GY
MYM	Monkey Mountain	Monkey Mountain		GY
OGL	Ogle	Ogle		GY
ORJ	Orinduik	Orinduik		GY
PMT	Paramakotoi	Paramakotoi		GY
PRR	Paruima	Paruima		GY
PIQ	Pipillipai	Pipillipai		GY
PKM	Port Kaituma	Port Kaituma		GY
SDC	Sandcreek	Sandcreek		GY
SKM	Skeldon	Skeldon		GY
HKG	Hong Kong Intl	Hong Kong		HK
KTZ	Kwun Tong	Kwun Tong		HK
AHS	Ahuas	Ahuas		HN
BHG	Brus Laguna	Brus Laguna		HN
CAA	Catacamas	Catacamas		HN
CDD	Cauquira	Cauquira		HN
RUY	Copan	Copan		HN
ENQ	Coronel E Soto Cano AB	Coronel E Soto Cano AB		HN
CYL	Coyoles	Coyoles		HN
EDQ	Erandique	Erandique		HN
GAC	Gracias	Gracias		HN
GUO	Gualaco	Gualaco		HN
GJA	Guanaja	Guanaja		HN
IRN	Iriona	Iriona		HN
JUT	Juticalpa	Juticalpa		HN
LCE	Goloson Intl	La Ceiba		HN
LEZ	La Esperanza	La Esperanza		HN
LUI	La Union	La Union		HN
LLH	Las Limas	Las Limas		HN
LMH	Limon	Limon		HN
MRJ	Marcala	Marcala		HN
OAN	Olanchito	Olanchito		HN
PCH	Palacios	Palacios		HN
PEU	Puerto Lempira	Puerto Lempira		HN
RTB	Roatan	Roatan		HN
SET	San Esteban	San Esteban		HN
SAP	Ramon Villeda	San Pedro Sula		HN
SDH	Santa Rosa Copan	Santa Rosa Copan		HN
SCD	Sulaco	Sulaco		HN
TGU	Toncontin	Tegucigalpa		HN
TEA	Tela	Tela		HN
TCF	Tocoa	Tocoa		HN
TJI	Capiro	Trujillo		HN
UII	Utila	Utila		HN
VTA	Victoria	Victoria		HN
ORO	Yoro	Yoro		HN
BWK	Bol	Bol		HR
DBV	Dubrovnik	Dubrovnik		HR
LSZ	Losinj Arpt	Mali Losinj		HR
OSI	Osijek	Osijek		HR
PUY	Pula	Pula		HR
RJK	Rijeka	Rijeka		HR
SPU	Split	Split		HR
ZAD	Zadar	Zadar		HR
ZAG	Pleso	Zagreb		HR
CAP	Cap Haitien	Cap Haitien		HT
JAK	Jacmel	Jacmel		HT
JEE	Jeremie	Jeremie		HT
CYA	Les Cayes	Les Cayes		HT
PAP	Mais Gate	Port Au Prince		HT
PAX	Port De Paix	Port De Paix		HT
BUD	Ferihegy	Budapest		HU
DEB	Debrecen	Debrecen		HU
MCQ	Miskolc	Miskolc		HU
SOB	Saarmelleek/Balaton	Saarmelleek		HU
AEG	Aek Godang	Aek Godang		ID
ARD	Alor Island	Alor Island		ID
AHI	Amahai	Amahai		ID
AMQ	Pattimura	Ambon		ID
AGD	Anggi	Anggi		ID
AAS	Apalapsili	Apalapsili		ID
ARJ	Arso	Arso		ID
AKQ	Gunung Batin	Astraksetra		ID
ABU	Atambua	Atambua		ID
AUT	Atauro	Atauro		ID
AYW	Ayawasi	Ayawasi		ID
BXB	Babo	Babo		ID
BXD	Bade	Bade		ID
BJW	Bajawa	Bajawa		ID
BPN	Sepingan	Balikpapan		ID
NAF	Banaina	Banaina		ID
BTJ	Blang Bintang	Banda Aceh		ID
NDA	Bandanaira	Bandanaira		ID
TKG	Branti	Bandar Lampung		ID
BDO	Husein Sastranegara	Bandung		ID
BDJ	Sjamsudin Noor	Banjarmasin		ID
BTH	Hang Nadim	Batam		ID
BXM	Batom	Batom		ID
BTW	Batu Licin	Batu Licin		ID
BUW	Baubau	Baubau		ID
BKS	Padangkemiling	Bengkulu		ID
BJK	Benjina	Benjina		ID
BEJ	Berau	Berau		ID
BIK	Mokmer	Biak		ID
BMU	Bima	Bima		ID
NTI	Bintuni	Bintuni		ID
BUI	Bokondini	Bokondini		ID
BJG	Bolaang	Bolaang		ID
BXT	Bontang	Bontang		ID
BYQ	Bunyu	Bunyu		ID
UOL	Buol	Buol		ID
CPF	Cepu	Cepu		ID
CXP	Tunggul Wulung	Cilacap		ID
CBN	Penggung	Cirebon		ID
DRH	Dabra	Dabra		ID
DTD	Datadawai	Datadawai		ID
DPS	Ngurah Rai	Denpasar Bali		ID
DOB	Dobo Airport	Dobo		ID
DUM	Pinang Kampai	Dumai		ID
ELR	Elelim	Elelim		ID
EWI	Enarotali	Enarotali		ID
ENE	Ende	Ende		ID
EWE	Ewer	Ewer		ID
FKQ	Fak Fak	Fak Fak		ID
GAV	Gag Island	Gag Island		ID
GLX	Galela	Galela		ID
GEB	Gebe	Gebe		ID
GTO	Tolotio	Gorontalo		ID
GNS	Gunungsitoli	Gunungsitoli		ID
ILA	Illaga	Illaga		ID
IUL	Ilu	Ilu		ID
INX	Inanwatan	Inanwatan		ID
HLP	Halim Perdana Kusuma	Jakarta		ID
CGK	Soekarno-Hatta Intl	Jakarta		ID
JKT	All airports	Jakarta		ID
DJB	Sultan T. Syarifudn	Jambi		ID
DJJ	Sentani	Jayapura		ID
KNG	Kaimana	Kaimana		ID
KBX	Kambuaya	Kambuaya		ID
KCD	Kamur	Kamur		ID
KWB	Karimunjawa	Karimunjawa		ID
KBF	Karubaga	Karubaga		ID
KAZ	Kau	Kau		ID
KEQ	Kebar	Kebar		ID
KEA	Keisah	Keisah		ID
LLN	Kelila	Kelila		ID
KLQ	Keluang	Keluang		ID
KDI	Wolter Monginsidi	Kendari		ID
KEI	Kepi	Kepi		ID
KRC	Kerinci	Kerinci		ID
KTG	Ketapang	Ketapang		ID
KMM	Kimam	Kimam		ID
KOX	Kokonao	Kokonao		ID
KCI	Kon	Kon		ID
KOD	Kotabangun	Kotabangun		ID
KBU	Kotabaru	Kotabaru		ID
LBJ	Mutiara	Labuan Bajo		ID
LAH	Labuha	Labuha		ID
LUV	Langgur	Langgur		ID
LKA	Larantuka	Larantuka		ID
LHI	Lereh	Lereh		ID
LWE	Lewoleba	Lewoleba		ID
LSX	Lhok Sukon	Lhok Sukon		ID
LSW	Lhoksumawe	Lhoksumawe		ID
LPU	Long Apung	Long Apung		ID
LBW	Long Bawan	Long Bawan		ID
LYK	Lunyuk	Lunyuk		ID
LUW	Luwuk	Luwuk		ID
MLG	Malang	Malang		ID
MJU	Mamuju	Mamuju		ID
MDC	Samratulangi	Manado		ID
MAL	Mangole	Mangole		ID
MJY	Mangunjaya	Mangunjaya		ID
MKW	Rendani	Manokwari		ID
MSI	Masalembo	Masalembo		ID
MXB	Masamba	Masamba		ID
MWK	Matak	Matak		ID
AMI	Selaparang	Mataram		ID
MOF	Waioti	Maumere		ID
MES	Polania	Medan		ID
MNA	Melangguane	Melangguane		ID
MKQ	Mopah	Merauke		ID
RDE	Merdey	Merdey		ID
MEQ	Seunagan	Meulaboh		ID
MDP	Mindiptana	Mindiptana		ID
ONI	Moanamani	Moanamani		ID
OTI	Morotai Island	Morotai Island		ID
MPC	Muko-Muko	Muko-Muko		ID
LII	Mulia	Mulia		ID
MUF	Muting	Muting		ID
NBX	Nabire	Nabire		ID
NAH	Naha	Naha		ID
NAM	Namlea	Namlea		ID
NRE	Namrole	Namrole		ID
NPO	Nangapinoh	Nangapinoh		ID
NTX	Natuna Ranai	Natuna Ranai		ID
FOO	Numfoor	Numfoor		ID
NNX	Nunukan	Nunukan		ID
OBD	Obano	Obano		ID
OKQ	Okaba	Okaba		ID
OKL	Oksibil	Oksibil		ID
PDG	Tabing	Padang		ID
PKY	Palangkaraya	Palangkaraya		ID
PLM	Mahmud Badaruddin Ii	Palembang		ID
PBW	Palibelo	Palibelo		ID
PLW	Mutiara	Palu		ID
PKN	Pangkalanbuun	Pangkalanbuun		ID
PGK	Pangkalpinang	Pangkalpinang		ID
PPR	Pasir Pangarayan	Pasir Pangarayan		ID
PKU	Simpang Tiga	Pekanbaru		ID
PDO	Pendopo	Pendopo		ID
PUM	Pomala	Pomala		ID
PCB	Pondok Cabe	Pondok Cabe		ID
PNK	Supadio	Pontianak		ID
PSJ	Poso	Poso		ID
PPJ	Pulau Panjang	Pulau Panjang		ID
PWL	Purwokerto	Purwokerto		ID
PSU	Putussibau	Putussibau		ID
RAQ	Sugimanuru	Raha		ID
RSK	Ransiki	Ransiki		ID
RGT	Japura	Rengat		ID
RKI	Rokot	Rokot		ID
RTI	Roti	Roti		ID
RTG	Ruteng	Ruteng		ID
SBG	Sabang	Sabang		ID
SRI	Samarinda	Samarinda		ID
SMQ	Sampit	Sampit		ID
SQN	Sanana	Sanana		ID
SGQ	Sanggata	Sanggata		ID
SAE	Sangir	Sangir		ID
ZRM	Sarmi	Sarmi		ID
SXK	Saumlaki	Saumlaki		ID
SAU	Sawu	Sawu		ID
SRG	Achmad Uani	Semarang		ID
SEH	Senggeh	Senggeh		ID
ZEG	Senggo	Senggo		ID
SZH	Senipah	Senipah		ID
ZRI	Serui	Serui		ID
SIW	Sibisa	Sibisa		ID
NKD	Sinak	Sinak		ID
SIQ	Dabo	Singkep		ID
SQG	Sintang	Sintang		ID
RKO	Sipora	Sipora		ID
SOC	Adi Sumarmo	Solo City		ID
SQR	Soroako	Soroako		ID
SOQ	Jefman	Sorong		ID
ZKL	Steenkool	Steenkool		ID
SWQ	Brang Bidji	Sumbawa		ID
SUP	Trunojoyo	Sumenep		ID
SEQ	Sungai Pakning	Sungai Pakning		ID
SUB	Juanda	Surabaya		ID
TAX	Taliabu	Taliabu		ID
TMC	Tambolaka	Tambolaka		ID
TTR	Tana Toraja	Tana Toraja		ID
TNB	Tanah Grogot	Tanah Grogot		ID
TMH	Tanahmerah	Tanahmerah		ID
TJB	Tanjung Balai	Tanjung Balai		ID
TJQ	Bulutumbang	Tanjung Pandan		ID
